date,hardware
2013-09-05 07:34:54,red usbs
2013-09-05 07:34:54,block erupter usb
2013-09-05 07:34:54,asicminer shares
2013-09-05 07:34:54,extra's
2013-09-05 08:43:35,block erupter usb
2013-09-05 09:57:00,videocard
2013-09-05 09:57:00,bitforce sha 256 sc
2013-09-05 09:57:00,3 bgl 60gh\s miners
2013-09-05 12:10:58,prototypes
2013-09-05 15:28:02,ubuntu 12.04 32 bit client
2013-09-05 15:28:02,scrypt
2013-09-05 15:28:02,asic's
2013-09-05 15:28:02,graphics cards
2013-09-05 15:28:02,jalapeno
2013-09-05 15:28:02,be's
2013-09-05 15:28:02,gpus
2013-09-05 15:28:02,block erupter usbs
2013-09-05 15:28:02,linux mint 14
2013-09-05 15:28:02,usb asic mining
2013-09-05 15:59:48,fpgas
2013-09-05 15:59:48,7970s
2013-09-05 16:48:59,trays for gpu mining
2013-09-05 17:57:05,usb miners
2013-09-06 05:14:22,ac unit
2013-09-06 05:14:22,rpi
2013-09-06 05:14:22,network cable
2013-09-06 05:14:22,pc desk
2013-09-06 05:14:22,raspberry pi
2013-09-06 05:14:22,development peon
2013-09-06 06:00:03,asicminer erupter usb gb
2013-09-06 07:59:39,gpu
2013-09-06 07:59:39,usb block erupter
2013-09-06 07:59:39,cgminer 3.1.1
2013-09-06 07:59:39,silabs drivers
2013-09-06 12:07:42,block erupters
2013-09-06 12:07:42,tp-link pocket router
2013-09-06 12:22:09,ipads
2013-09-06 12:22:09,blades
2013-09-06 12:22:09,comm modules
2013-09-06 12:22:09,psu
2013-09-06 12:22:09,"700w cooler master ""extreme power plus"" (rs-700-pcaa-e3) units"
2013-09-06 12:22:09,fans
2013-09-06 12:22:09,netgear wireless access points
2013-09-06 12:22:09,pcie 6 power cables
2013-09-06 12:22:09,android phones
2013-09-06 12:22:09,iphone
2013-09-06 12:22:09,coolmax lcd power supply tester
2013-09-06 14:16:26,cgminer
2013-09-06 15:09:40,asicminer erupter usb gb
2013-09-06 15:54:42,kncminer jupiter
2013-09-06 16:27:25,block erupter usb
2013-09-06 16:29:59,gpu
2013-09-06 16:29:59,usb block erupters
2013-09-06 16:38:45,asicminer erupter usb
2013-09-06 17:23:27,workbench
2013-09-06 17:23:27,pc power supplies
2013-09-06 17:59:42,bitfury
2013-09-06 18:08:36,bfl little single
2013-09-06 18:21:56,kncminer jupiter
2013-09-06 19:27:33,asicminer usb erupters
2013-09-06 20:44:25,cointerra shares
2013-09-06 20:44:25,siavash
2013-09-06 20:49:50,asicminer erupter usb gb#7
2013-09-06 21:39:58,gt430
2013-09-06 23:12:11,squirt guns
2013-09-06 23:12:11,graphics cards
2013-09-06 23:48:07,block erupter usbs
2013-09-07 02:10:49,asicminer erupter usb
2013-09-07 03:29:46,cointerra terraminer iv
2013-09-07 05:16:22,usb hubs
2013-09-07 05:23:33,gpu
2013-09-07 05:23:33,bfl 5ghs miners
2013-09-07 14:35:34,asicminer erupter usb
2013-09-07 15:11:07,bes31
2013-09-07 15:11:07,mini rig sc
2013-09-07 15:11:07,acer aspire netbook
2013-09-07 15:11:07,nexus7
2013-09-07 15:11:07,usb miners
2013-09-07 15:11:07,jalapenos
2013-09-07 15:11:07,ica31
2013-09-07 15:14:53,cointerra shares
2013-09-07 16:22:02,via c7 1.8 ghz cpu
2013-09-07 16:22:02,via c7
2013-09-07 16:28:03,gpus
2013-09-07 16:28:03,hd 5970
2013-09-07 16:28:03,mining pc
2013-09-07 18:44:43,asicminer erupter usb gb#7
2013-09-07 19:44:35,working prototype
2013-09-07 19:44:35,sample chips
2013-09-07 21:29:12,asicminer blade
2013-09-08 00:05:30,usb
2013-09-08 01:20:05,open cases
2013-09-08 01:20:05,3 120mm fans
2013-09-08 04:25:47,jbc hot air station
2013-09-08 04:25:47,avalon
2013-09-08 04:40:12,jupiters
2013-09-08 05:21:24,cgminer
2013-09-08 09:30:50,cgwatcher
2013-09-08 09:30:50,gpu
2013-09-08 09:30:50,cgminer
2013-09-08 17:05:40,0.10 coupon miner
2013-09-08 17:05:40,usb miners
2013-09-08 17:05:40,blades
2013-09-08 17:05:40,usb block erupters
2013-09-08 17:05:40,3 miners
2013-09-08 19:04:10,atx psu
2013-09-08 19:04:10,power brick
2013-09-08 19:04:10,cgminer
2013-09-08 19:04:10,raspberry pi
2013-09-08 19:04:10,jalapeno
2013-09-08 19:04:10,adapters
2013-09-08 21:18:52,usb miners
2013-09-08 21:18:52,asicminer usb erupters
2013-09-09 01:40:45,usb hub
2013-09-09 01:40:45,raspberry pi
2013-09-09 02:50:55,425gh/s bitfury
2013-09-09 03:16:53,usb miner
2013-09-09 10:46:07,ftdi driver
2013-09-09 10:46:07,laptop
2013-09-09 10:46:07,usb hub
2013-09-09 10:46:07,minirig
2013-09-09 13:55:57,usb miners
2013-09-09 14:24:01,windows 7 pro x64
2013-09-09 14:24:01,bfgminer
2013-09-09 15:27:27,vps
2013-09-09 15:27:27,ubuntu 13
2013-09-09 17:21:06,usb
2013-09-09 17:53:22,asicminer usb erupters
2013-09-09 18:23:57,usb
2013-09-09 18:29:56,new blade miners
2013-09-09 18:29:56,usb miners
2013-09-09 18:29:56,blue
2013-09-09 18:29:56,usb units
2013-09-09 18:29:56,gold
2013-09-09 18:29:56,black
2013-09-09 23:35:44,usb
2013-09-10 00:27:15,asicminer usb block erupters
2013-09-10 02:09:51,chips
2013-09-10 04:08:33,usb
2013-09-10 04:28:34,ubuntu 13
2013-09-10 04:28:34,blade
2013-09-10 05:05:30,miner
2013-09-10 05:08:53,amu 29
2013-09-10 05:08:53,hubs
2013-09-10 05:08:53,bat file
2013-09-10 05:08:53,cgminer
2013-09-10 05:08:53,command prompt window
2013-09-10 05:08:53,windows 7
2013-09-10 05:08:53,block erupters
2013-09-10 08:56:59,h-board #3
2013-09-10 09:11:36,h-board #3
2013-09-10 09:11:36,h-board #2
2013-09-10 09:51:45,gpu
2013-09-10 09:51:45,monitors
2013-09-10 09:51:45,ati radeon hd 5800 series
2013-09-10 09:51:45,cypress
2013-09-10 09:51:45,amd accelerated parallel processing
2013-09-10 10:07:27,day 1 jupiters
2013-09-10 15:19:35,asicminer erupter usb miner
2013-09-10 15:19:35,usb hubs
2013-09-10 15:19:35,6-port hubs
2013-09-10 15:19:35,usb miners
2013-09-10 19:36:25,cgminer
2013-09-10 19:36:25,bfgminer
2013-09-10 19:36:25,bitforcesc
2013-09-10 20:20:12,bfl
2013-09-10 20:20:12,bitfury
2013-09-10 20:20:12,miner
2013-09-10 20:20:12,starterkit
2013-09-10 20:20:12,avalon
2013-09-10 21:24:50,usb
2013-09-10 22:06:32,asicminer usb erupter
2013-09-10 22:06:32,blade
2013-09-10 22:06:32,usb
2013-09-11 02:12:02,3gb gigabyte 7970 ghz
2013-09-11 02:12:02,2x7870 rig
2013-09-11 02:12:02,usb
2013-09-11 02:47:19,hashfast shares
2013-09-11 03:15:08,win7
2013-09-11 03:15:08,bes
2013-09-11 03:15:08,7950s
2013-09-11 04:39:43,k16s
2013-09-11 06:13:48,1.5 th/s order
2013-09-11 06:52:57,cgminer
2013-09-11 06:52:57,intel gpu
2013-09-11 08:37:45,nvidia based miners
2013-09-11 08:37:45,open cl miner
2013-09-11 08:37:45,gpumax
2013-09-11 12:20:34,anker 10-port hub
2013-09-11 12:20:34,power brick
2013-09-11 12:20:34,erupters
2013-09-11 15:10:32,asicminer usb erupters
2013-09-11 15:57:22,psu
2013-09-11 15:57:22,300w psu
2013-09-11 15:57:22,high cfm case fans
2013-09-11 15:57:22,heatsink
2013-09-11 15:57:22,pc with the usb erupters
2013-09-11 15:57:22,usb version
2013-09-11 15:57:22,bitfury starterkit
2013-09-11 17:39:32,5 year old laptop
2013-09-11 20:03:10,usb miners
2013-09-11 20:03:10,usb erupters
2013-09-11 20:03:10,blade
2013-09-11 20:09:16,avalon chips
2013-09-11 20:09:16,avalon asic chips
2013-09-11 20:57:03,wl-520gu
2013-09-11 21:46:25,avalon generation one
2013-09-11 21:46:25,gen one avalon
2013-09-11 21:46:25,2 x batch #3 avalon
2013-09-11 23:51:14,usb hub
2013-09-11 23:51:14,eligius order
2013-09-11 23:51:14,block erupters
2013-09-12 02:27:59,jalopeno
2013-09-12 02:27:59,30gh/s asic miner
2013-09-12 02:27:59,little single
2013-09-12 02:51:48,1 chip usb miner
2013-09-12 04:04:44,10-port anker
2013-09-12 04:04:44,5a ps
2013-09-12 04:04:44,aitech
2013-09-12 04:04:44,orico
2013-09-12 08:02:39,usps boxes
2013-09-12 15:04:55,bfls
2013-09-12 15:04:55,batch 3s
2013-09-12 16:42:21,blades
2013-09-12 16:42:21,usb miners
2013-09-12 18:30:27,second unit
2013-09-12 18:30:27,simple usb fans
2013-09-12 18:30:27,miners
2013-09-12 18:30:27,fan
2013-09-12 18:42:49,blades v2
2013-09-12 21:04:21,asicminer usb erupters
2013-09-12 22:06:10,rpi 32bit raspbian
2013-09-12 22:06:10,rpi 32bit
2013-09-12 22:06:10,integrated graphics
2013-09-12 22:06:10,windows 7 x64
2013-09-12 22:06:10,intel gpu
2013-09-12 22:51:22,blade erupter
2013-09-12 22:51:22,green power connector
2013-09-13 01:09:51,usa bitfury
2013-09-13 02:42:44,usb block erupters
2013-09-13 02:42:44,block erupter
2013-09-13 03:08:09,silicon labs drivers
2013-09-13 03:08:09,windows server 2003
2013-09-13 04:09:41,blade
2013-09-13 04:09:41,green power connector
2013-09-13 04:51:18,box cpu cooler
2013-09-13 04:51:18,usb asic miner
2013-09-13 04:51:18,usb port from the motherboard
2013-09-13 04:51:18,usb extension cable
2013-09-13 04:51:18,thermal paste
2013-09-13 04:51:18,usb 2.0 cable
2013-09-13 09:03:08,high end machines
2013-09-13 11:39:34,ati 5770 card
2013-09-13 13:14:13,bitburnerxx
2013-09-13 14:47:41,bitfury 400 gh/s units
2013-09-13 17:37:08,asic manufacturers
2013-09-13 17:37:08,jall base model
2013-09-13 18:07:45,wintel box
2013-09-13 18:07:45,raspberry pi mining setup
2013-09-13 18:07:45,usb block erupters
2013-09-13 18:48:43,blade
2013-09-13 18:48:43,router
2013-09-13 18:58:24,kncminer saturn
2013-09-13 19:30:33,networking equipment
2013-09-13 19:30:33,power supply equipment
2013-09-13 19:30:33,70gh/s hardware
2013-09-13 19:47:32,xubuntu 12.04
2013-09-13 19:47:32,x1ubuntu 12.04
2013-09-13 19:47:32,3 gizmos usb asicminer
2013-09-13 19:47:32,bfl product
2013-09-13 19:47:32,raspbian
2013-09-13 19:47:32,mint 15
2013-09-13 20:17:26,miner
2013-09-13 20:17:26,bfl
2013-09-13 20:17:26,btcguild
2013-09-13 21:43:40,windows 7 pc
2013-09-13 21:43:40,windows xp machine
2013-09-13 21:43:40,d-link hi-speed usb 2.0 7-port powered hubs
2013-09-13 21:43:40,asicminer erupter usb 330mh/s sapphire miners
2013-09-13 21:43:40,xp laptop
2013-09-13 21:43:40,w7-64 netbook
2013-09-14 00:44:11,hub
2013-09-14 00:44:11,be's
2013-09-14 08:33:44,h-boards #4 and #5
2013-09-14 11:16:16,usb erupters
2013-09-14 13:08:56,4a units power supply
2013-09-14 13:08:56,asic usb block erupters
2013-09-14 13:08:56,plugable usb powered 10-port hub
2013-09-14 13:08:56,bfg miner
2013-09-14 13:08:56,10 port usb2.0 hubs
2013-09-14 13:16:03,anker hubs
2013-09-14 13:16:03,120mm fan
2013-09-14 13:16:03,usb miner
2013-09-14 13:16:03,10 port hub
2013-09-14 13:16:03,block eruptors
2013-09-14 16:58:36,assmedia controller
2013-09-14 16:58:36,spartan 6 fpga chips
2013-09-14 16:58:36,usb controller
2013-09-14 16:58:36,ivy bridge controller
2013-09-14 16:58:36,heat sink
2013-09-14 17:42:33,car
2013-09-14 17:42:33,hexacopter
2013-09-14 18:31:49,avalon chip
2013-09-14 18:48:27,psu
2013-09-14 18:48:27,power supply
2013-09-14 20:24:36,jalapenos
2013-09-14 21:35:24,ups from eaton
2013-09-14 21:35:24,3400 watt gpu farm
2013-09-14 21:35:24,100-130 usb stick asic miner farm
2013-09-14 21:51:18,asic miner block erupter usb
2013-09-15 01:55:34,usb erupter
2013-09-15 05:28:16,blade
2013-09-15 05:28:16,usb erupters
2013-09-15 05:28:16,block erupters
2013-09-15 05:28:16,usb miners
2013-09-15 07:45:09,jtag port
2013-09-15 07:45:09,bfl labs 60 gh/s asic single
2013-09-15 09:11:39,k16 boards
2013-09-15 09:11:39,pcb boards
2013-09-15 09:11:39,k1
2013-09-15 13:05:38,knc400ghsh/s
2013-09-15 14:38:12,btc0.01
2013-09-15 14:38:12,bitburners
2013-09-15 14:59:45,10gh/s home miner
2013-09-15 19:54:06,hf miner
2013-09-15 21:59:10,usb erupter
2013-09-15 21:59:10,6 blades
2013-09-15 21:59:10,2 bitfury starter kits
2013-09-15 21:59:10,bitfury october preorder
2013-09-15 21:59:10,knc preorder
2013-09-15 21:59:10,april bfl preorder
2013-09-15 21:59:10,monarch
2013-09-15 21:59:10,gpus
2013-09-15 23:03:38,asicminer usb
2013-09-16 00:15:30,usbs
2013-09-16 00:15:30,silver
2013-09-16 00:15:30,blades
2013-09-16 00:15:30,backplanes
2013-09-16 00:26:06,usb
2013-09-16 00:41:12,block erupter
2013-09-16 00:41:12,usb3.0 hub
2013-09-16 00:41:12,pcmcia usb 2.0 adapter
2013-09-16 00:41:12,pcmcia usb 2.0 cardbus adapter
2013-09-16 00:41:12,cyberpower cp-ha420
2013-09-16 01:00:36,usb erupters
2013-09-16 01:00:36,usb miners
2013-09-16 03:32:11,usb miners
2013-09-16 03:36:00,blade miners
2013-09-16 03:46:53,asicminer erupter gb#8
2013-09-16 04:45:15,bfl paypal order
2013-09-16 04:45:15,dog trixie
2013-09-16 04:45:15,cc company
2013-09-16 04:45:15,hf/ct bare rig
2013-09-16 04:46:21,.333 ghs sticks
2013-09-16 04:46:21,asic miner sticks
2013-09-16 04:46:21,hubs
2013-09-16 06:02:29,asicminer usb
2013-09-16 06:08:12,avalon boxes
2013-09-16 06:08:12,ftdi usb serial device converter
2013-09-16 06:08:12,ft232rl
2013-09-16 06:08:12,usb hub
2013-09-16 07:04:58,avalon chip
2013-09-16 07:06:41,avalon asics
2013-09-16 07:06:41,gpu miner box
2013-09-16 08:59:05,asicminer usb block erupter
2013-09-16 13:55:28,erupter overclocking parts
2013-09-16 13:55:28,ctx691ct-nd(16mhz oscillator crystal)
2013-09-16 13:55:28,1276-5275-6-nd (1.2k resistor)
2013-09-16 15:06:40,ooooxooo part
2013-09-16 15:06:40,block erupter blade
2013-09-16 15:59:29,gpus
2013-09-16 15:59:29,avalon
2013-09-16 18:11:01,usb block
2013-09-16 21:07:52,gearmo 10 port 3.0
2013-09-16 21:07:52,anker 9+1
2013-09-16 21:07:52,anker 10 port hubs
2013-09-16 21:07:52,aitech 10 port
2013-09-17 00:03:58,knc shares
2013-09-17 02:39:23,bfl sc single
2013-09-17 02:39:23,usb erupters
2013-09-17 02:43:26,blades
2013-09-17 02:43:26,erupters
2013-09-17 02:43:26,mining boards
2013-09-17 02:43:26,avalon
2013-09-17 02:43:26,cointerra 2th
2013-09-17 05:10:15,perpetual australian asicminer usb block erupter
2013-09-17 05:32:24,cpu
2013-09-17 05:32:24,aluminum pad
2013-09-17 05:32:24,stock his 6850
2013-09-17 05:32:24,gpu
2013-09-17 05:32:24,after market heatsink and fan
2013-09-17 05:32:24,heat sink
2013-09-17 05:32:24,thermal paste
2013-09-17 05:32:24,case
2013-09-17 07:12:13,electrical engineers
2013-09-17 07:12:13,network engineers
2013-09-17 07:12:13,world class vetted hosting avail.
2013-09-17 07:12:13,primary remote admin
2013-09-17 07:12:13,net. eng.
2013-09-17 07:12:13,it pros
2013-09-17 07:12:13,co-op member
2013-09-17 07:47:02,macbook pro (2011)
2013-09-17 07:47:02,mac os x lion 10.7.5
2013-09-17 07:47:02,intel hd graphics 3000 384 mb
2013-09-17 10:37:35,asicminer block erupter blade
2013-09-17 10:48:21,win7
2013-09-17 10:48:21,15ft cat6 cables
2013-09-17 10:48:21,kvm switch
2013-09-17 10:48:21,router
2013-09-17 10:48:21,ati driver
2013-09-17 10:48:21,cgminer
2013-09-17 10:48:21,win7x64
2013-09-17 10:48:21,winxp
2013-09-17 10:48:21,win8x64
2013-09-17 10:48:21,osx
2013-09-17 10:48:21,win8
2013-09-17 10:48:21,ssds
2013-09-17 12:47:48,block erupters
2013-09-17 12:47:48,anker 9+1 hubs
2013-09-17 13:00:44,kncminer 48 hour controller board
2013-09-17 15:04:54,bflsingle sc 60 gh/s device
2013-09-17 18:35:54,+ track
2013-09-17 18:35:54,host usb port
2013-09-17 18:35:54,pcb mounted screw terminal block
2013-09-17 18:35:54,plastic barrel receiver
2013-09-17 19:34:34,blades
2013-09-17 19:34:34,block erupter usb
2013-09-17 20:51:40,bitfury burners
2013-09-17 20:59:44,block eruptor farm
2013-09-17 21:32:35,intel 2.5 i 5
2013-09-17 21:32:35,jally 8.3 gh
2013-09-17 21:32:35,cp210x drivers
2013-09-17 21:32:35,ztex driver
2013-09-17 21:32:35,cp2102 usb to uart bridge controller
2013-09-17 21:32:35,wr703n
2013-09-17 21:32:35,usb2
2013-09-17 21:32:35,intel machine's h61 chipset usb3
2013-09-17 21:32:35,asmedia usb3 chip
2013-09-17 21:32:35,usb3 chips
2013-09-17 21:32:35,x64 win7 computer
2013-09-17 21:48:14,150 gh/s
2013-09-18 00:28:14,ubuntu
2013-09-18 00:28:14,block erupter usb
2013-09-18 00:28:14,cgminer
2013-09-18 00:28:14,flat-red
2013-09-18 00:28:14,black
2013-09-18 00:28:14,hot fuschia
2013-09-18 00:28:14,flat fuschia
2013-09-18 00:28:14,fuschia
2013-09-18 00:28:14,gold
2013-09-18 00:28:14,silver
2013-09-18 00:28:14,hot-blue
2013-09-18 00:28:14,red
2013-09-18 00:28:14,blue
2013-09-18 00:35:12,celeron ii
2013-09-18 00:47:08,wifi dongle
2013-09-18 00:47:08,rpi
2013-09-18 00:47:08,lcd
2013-09-18 00:47:08,usb hubs
2013-09-18 00:47:08,erupters
2013-09-18 00:47:08,mcm 7 port hubs
2013-09-18 00:47:08,3.5a adapter
2013-09-18 00:47:08,artic fan
2013-09-18 00:47:08,pi
2013-09-18 02:08:27,asicminer block erupters
2013-09-18 02:55:55,avalon
2013-09-18 05:01:29,4unit
2013-09-18 05:23:36,enker usb hubs
2013-09-18 05:23:36,cooler master cooling pad
2013-09-18 05:23:36,mining 24/7
2013-09-18 05:23:36,anker uspeed usb 3.0 9-port hub
2013-09-18 05:23:36,mac mini
2013-09-18 05:23:36,25 blade erupters
2013-09-18 05:39:09,cgminer
2013-09-18 06:37:46,hashfast babyjet
2013-09-18 06:45:17,radeon 7950
2013-09-18 06:45:17,dummy plugs
2013-09-18 06:45:17,mining shelf
2013-09-18 06:54:13,"12"" extenders"
2013-09-18 06:54:13,7 1/2 inches extenders
2013-09-18 10:19:12,avalon chips
2013-09-18 10:19:12,boards
2013-09-18 10:19:12,pcb's
2013-09-18 13:59:53,bitfury burner board
2013-09-18 17:24:52,am sticks
2013-09-18 17:24:52,powered hubs
2013-09-18 19:34:21,asicminer block erupters
2013-09-18 20:08:13,bfl asic single 60
2013-09-18 20:08:13,laptop
2013-09-18 20:47:39,avalon chips
2013-09-18 20:47:39,hex16
2013-09-18 20:47:39,k1
2013-09-19 00:29:56,"bpmc ""red fury"" usb miners"
2013-09-19 04:29:19,jalapenos
2013-09-19 05:22:27,bfl 60ghz single
2013-09-19 09:29:32,asics
2013-09-19 09:29:32,fan and heatsink
2013-09-19 09:29:32,custom case
2013-09-19 09:29:32,undervolted fan
2013-09-19 09:44:12,macbook pro
2013-09-19 09:44:12,imac
2013-09-19 09:44:12,mac mini
2013-09-19 09:44:12,mac pro tower
2013-09-19 09:44:12,wd portable hd
2013-09-19 09:44:12,mpbm
2013-09-19 09:44:12,mac miner
2013-09-19 09:44:12,ubuntu vm
2013-09-19 09:44:12,miners
2013-09-19 09:44:12,anker 10-port
2013-09-19 10:53:43,win7
2013-09-19 10:53:43,rigs
2013-09-19 10:53:43,mining hardware
2013-09-19 10:53:43,cgminer
2013-09-19 10:53:43,processexplorer from sysinternals
2013-09-19 16:49:46,anker 9+1 hub
2013-09-19 16:49:46,usb 2.0 port
2013-09-19 16:49:46,be
2013-09-19 18:28:56,babyjet
2013-09-19 18:29:09,usb miners
2013-09-19 18:29:09,blade miners
2013-09-19 20:32:18,wdc
2013-09-19 20:32:18,oct knc
2013-09-19 20:32:18,knc saturn
2013-09-19 21:19:18,gpu miners
2013-09-19 23:53:26,avalon asic chips
2013-09-20 00:18:17,bfl units
2013-09-20 00:18:17,atx psu
2013-09-20 00:18:17,rosewill rhb-500
2013-09-20 00:18:17,bigtec 10-port
2013-09-20 00:18:17,8 be usbs
2013-09-20 00:18:17,molex splitter
2013-09-20 00:18:17,bes
2013-09-20 00:18:17,13-port hubs
2013-09-20 00:18:17,7-port hub
2013-09-20 00:18:17,ac adapters
2013-09-20 04:55:37,5970s
2013-09-20 05:50:06,c13 plugs
2013-09-20 05:50:06,c19s
2013-09-20 05:50:06,240v pdu
2013-09-20 06:04:53,asicminer usb erupter
2013-09-20 07:27:50,minirig
2013-09-20 07:27:50,bfl monarch
2013-09-20 07:27:50,singles
2013-09-20 10:19:39,am sticks
2013-09-20 10:19:39,red fury usb miner
2013-09-20 11:38:30,bitfury chips
2013-09-20 11:38:30,avalon asic chip
2013-09-20 11:49:41,bitfury burner board
2013-09-20 14:07:12,coincraft product
2013-09-20 14:07:12,avalon modules
2013-09-20 14:30:51,raspberry pi
2013-09-20 14:30:51,usb asicminers
2013-09-20 14:30:51,pickit2
2013-09-20 14:30:51,asicminer blade
2013-09-20 14:31:06,bitfury burner board
2013-09-20 15:25:59,block errupter
2013-09-20 15:25:59,am blades
2013-09-20 15:25:59,usb miner
2013-09-20 16:46:51,refund forms
2013-09-20 16:46:51,batch #2
2013-09-20 16:46:51,chips
2013-09-20 16:46:51,gb1
2013-09-20 16:46:51,refunds
2013-09-20 16:46:51,batch #1
2013-09-20 17:36:27,arctic breeze mobile
2013-09-20 17:36:27,usb block erupters
2013-09-20 17:36:27,original cooler
2013-09-20 17:36:27,northbridge passive cooler
2013-09-20 17:36:27,asic
2013-09-20 17:36:27,pt100 sensor
2013-09-20 17:36:27,usb powered fan
2013-09-20 17:36:27,soc heatsink
2013-09-20 17:36:27,lan heatsink
2013-09-20 17:36:27,ram heatsinks
2013-09-20 17:36:27,voltage regulator heatsink
2013-09-20 19:18:06,avalon mining farm
2013-09-20 20:41:02,at psu
2013-09-20 20:41:02,molex splitters
2013-09-20 20:41:02,d-links
2013-09-20 20:42:03,computer
2013-09-20 23:14:29,cgminer
2013-09-20 23:14:29,laptop
2013-09-20 23:14:29,win driver
2013-09-20 23:14:29,desktop
2013-09-20 23:14:29,bitminter client
2013-09-20 23:14:29,bfl singles
2013-09-21 04:19:02,blade miners
2013-09-21 04:19:02,green power adapters
2013-09-21 04:19:02,v2 blade
2013-09-21 04:19:02,green power connectors/adapters
2013-09-21 04:19:02,usb miners
2013-09-21 04:30:27,bitmine
2013-09-21 04:30:27,knc
2013-09-21 06:18:22,336mh/s block erupter
2013-09-21 06:18:22,drillbit usb
2013-09-21 06:18:22,usb miners
2013-09-21 06:18:22,drillbit usb thumbs
2013-09-21 06:18:22,2.7gh/s block erupter
2013-09-21 07:33:25,hashfast
2013-09-21 15:20:49,dlink 7 ports
2013-09-21 15:20:49,arctic breeze
2013-09-21 15:20:49,anker 9 port hub
2013-09-21 15:20:49,mcm hubs
2013-09-21 15:20:49,usb miners
2013-09-21 15:20:49,anker 10's
2013-09-21 15:20:49,blade miners
2013-09-21 15:20:49,desk fan
2013-09-21 15:20:49,ssb hubs
2013-09-21 15:20:49,usbs
2013-09-21 15:20:49,blades
2013-09-22 00:05:49,redfury usb gizmos
2013-09-22 00:05:49,usb miner redfury
2013-09-22 01:32:16,650w psu
2013-09-22 01:32:16,avalon batch 1 miner
2013-09-22 02:21:14,2 4 ft exhaust fans
2013-09-22 02:21:53,am erupters
2013-09-22 02:21:53,bfl
2013-09-22 03:20:24,mac
2013-09-22 03:20:24,pc
2013-09-22 03:20:24,bitcoin-qt wallet
2013-09-22 09:46:08,batch #2
2013-09-22 09:46:08,b3 units
2013-09-22 09:46:08,batch #3
2013-09-22 10:42:25,hashfast flash
2013-09-22 10:42:25,hf baby jet
2013-09-22 13:37:28,hashfast
2013-09-22 16:47:01,jupiters
2013-09-22 16:47:01,saturns
2013-09-22 16:47:01,2nd sierra
2013-09-22 17:18:33,primary desktop
2013-09-22 17:18:33,intel i5
2013-09-22 17:18:33,cpu
2013-09-22 17:18:33,bfl jally
2013-09-22 17:18:33,catalyst control center
2013-09-22 17:18:33,ati drivers
2013-09-22 17:18:33,ati sdk
2013-09-22 17:18:33,5870
2013-09-22 17:18:33,second desktop
2013-09-22 20:39:32,sierra
2013-09-22 20:52:22,5 blade connectors
2013-09-22 20:52:22,50 sticks
2013-09-22 20:52:22,hp dps800
