row_index,hardware_name,hardware_index
6255,S9i miner,100
6256,PSU,unknown
6257,lead,unknown
6258,power meter,unknown
6259,flux,unknown
6260,metal 'brillo pad',unknown
6261,brains OS,unknown
6262,S17 PRO,72
6263,alternative energy sources,unknown
6264,asic miner,unknown
6265,Ebang Ebit E9.3,99
6266,heat sinks,unknown
6267,power supply,unknown
6268,control board,unknown
6270,ASIC miner,unknown
6271,core node,unknown
6272,umbrel OS,unknown
6273,desktop,unknown
6274,A120,unknown
6275,Avalon 1246 85th,39
6276,ASIC miner GekkoScience Compac F USB miner,unknown
6277,mining equipment,unknown
6278,Avalon 1246,39
6279,PSU,unknown
6280,ANTMINER S9,115
6281,S19 Pro 110TH,49
6282,842,unknown
6283,400 series,unknown
6284,1200 series,unknown
6285,Bitmain S19pro,49
6286,900 series,unknown
6287,1000 series,unknown
6288,1100 series,unknown
6289,700 series,unknown
6290,800 series,unknown
6291,Braiins,unknown
6292,EVGA SuperNOVA 1000 T2,unknown
6293,hash boards,unknown
6294,80+ TITANIUM 1000W,unknown
6295,Antminer S9,115
6296,S9 miners,115
6297,Bitmain,unknown
6298,ASIC-based miners,unknown
6299,gemini,unknown
6300,mining hardware,unknown
6301,Bitmain,unknown
6302,CANAAN,unknown
6303,105PH,unknown
6304,1ph,unknown
6305,hash boards,unknown
6306,stock firmware,unknown
6307,old autotune 2017 02 2019 FW,unknown
6308,BrainsOS+,unknown
6309,PSU,unknown
6310,remote s9 miners,115
6311,13a fuses,unknown
6312,s9 miner,115
6313,AISEN A1 PRO 21T LOVEMINER,unknown
6314,hashboard,unknown
6315,Antminer u2,unknown
6316,s9s,115
6317,GPU farm,unknown
6318,S9 units,115
6319,VPS,unknown
6320,node,unknown
6321,Avalon 8,unknown
6322,Avalon 821,107
6323,control card,unknown
6324,PSU,unknown
6325,solar panels,unknown
6327,solar array,unknown
6328,GekkoScience Compac F USB miner,unknown
6329,Canaan A851,unknown
6330,antminer z9,unknown
6331,1166,45
6332,Avalon 1166pro,45
6333,S19 Pro,49
6334,control board,unknown
6335,GekkoScience Terminus R606,unknown
6336,win 7 build,unknown
6337,amd 2700,unknown
6338,ssd,unknown
6339,32gb ram,unknown
6340,cpu,unknown
6341,gpu,unknown
6343,LDO,unknown
6344,STASIC hashboard tester,unknown
6345,Antminer T17,70
6346,avalon 1166pro,45
6347,Dell 2kW server PSU,unknown
6348,immersion cooling tank,unknown
6349,power supply,unknown
6350,Brains OS+ software,unknown
6351,s11,81
6352,s9se,68
6353,s9k,65
6354,t17+,54
6355,s17 pro,72
6356,Kaspersky,unknown
6358,anti-virus software,unknown
6360,Node,unknown
6361,Local proxy,unknown
6362,S9,115
6363,hashboard,unknown
6364,ASIC chip,unknown
6365,LDO,unknown
6366,miner,unknown
6367,Antminer S9,115
6368,Braiins OS+,unknown
6369,PSU,unknown
6371,6 Pin PCI-Power plug,unknown
6372,avalon 1166pro,45
6373,PSU3300-01 plus,unknown
6374,RockMiner R-Box,unknown
6376,Bitmain S19,50
6377,control board,unknown
6378,S9,115
6379,board,unknown
6380,cards,unknown
6381,Bitmain units,unknown
6382,BTC Antminer,unknown
6383,50+ miners,unknown
6384,T17+,54
6385,S9,115
6386,Antminer 17 series,unknown
6387,AntMiner S7,126
6388,S3,128
6389,S7,126
6390,hashboard code editor,unknown
6391,hashboard,unknown
6392,control board,unknown
6393,PIC,unknown
6394,capacitors,unknown
6395,resistors,unknown
6396,PSU,unknown
6397,Bisq,unknown
6399,pool,unknown
6400,R4,122
6401,Avalon 721,unknown
6402,Avalon 1246,39
6403,Avalon 741,121
6404,Antminer,unknown
6405,Canaan,unknown
6406,Avalon machines,unknown
6407,Digital Shovel M300 Minipod,unknown
6408,GS hub,unknown
6409,12v 100Ah batteries,unknown
6410,Pi4,unknown
6411,batteries,unknown
6412,solar panels,unknown
6413,3000W inverter,unknown
6414,R606 pods,unknown
6415,x13 Newpacs,unknown
6417,ASIC,unknown
6418,Compac F,unknown
6419,Antminer s9,115
6420,CPU,unknown
6421,miner,unknown
6422,m20s,64
6423,Avalon 841,103
6424,S9s,115
6425,Bitmain Antminer S3,128
6426,control board,unknown
6428,solar panel installation,unknown
6429,volt-meters,unknown
6430,S9 asic antminers,115
6431,Bitman T15,unknown
6432,USB Drive,unknown
6433,miner,unknown
6434,wallet,unknown
6435,S19J Pro,29
6436,S19A,unknown
6437,S19Pro,13
6438,S19A Pro,unknown
6439,hydro powerplant,unknown
6440,gas powerplant,unknown
6441,GekkoScience USB Hub,unknown
6442,FutureBit ApolloBTC 200W Power Supply,unknown
6443,Compac Fs,unknown
6444,modem,unknown
6445,PC,unknown
6446,Remote desktop,unknown
6447,Anydesk,unknown
6448,AwesomeMiner,unknown
6449,Rave OS,unknown
6450,windows computer,unknown
6453,Graphics Cards,unknown
6455,15 th/s farm,unknown
6456,antminer s5,127
6457,PSU3300-03 PLUS 2,unknown
6458,PSU3300-03 PLUS,unknown
6459,Avalon A1246,39
6460,Bitcoin mining machines,unknown
6461,solar power,unknown
6462,Bitcoin mining units,unknown
6463,S9,115
6464,usb hub,unknown
6465,compact f's,unknown
6466,external hub,unknown
6467,ras pi,unknown
6468,gekko science hub,unknown
6469,CompacF Ferrari,unknown
6470,USB stick,unknown
6471,Compact F,unknown
6472,unknown,unknown
6473,unknown,unknown
6474,unknown,unknown
6475,Bitmain Antminer S9,115
6476,unknown,unknown
6477,Bitmain Antminer S17,72
6478,unknown,unknown
6479,unknown,unknown
6480,unknown,unknown
6481,unknown,unknown
6482,unknown,unknown
6484,unknown,unknown
6485,unknown,unknown
6486,Canaan AvalonMiner 1066,61
6487,unknown,unknown
6488,unknown,unknown
6489,unknown,unknown
6490,unknown,unknown
6492,unknown,unknown
6495,unknown,unknown
6496,unknown,unknown
6497,Bitmain Antminer T17+,54
6498,unknown,unknown
6499,unknown,unknown
6500,Bitmain Antminer S9,115
6501,unknown,unknown
6502,unknown,unknown
6503,unknown,unknown
6504,Bitmain Antminer S17+,53
6505,unknown,unknown
6506,unknown,unknown
6507,Bitmain Antminer S19,50
6508,unknown,unknown
6509,unknown,unknown
6510,unknown,unknown
6511,unknown,unknown
6512,unknown,unknown
6513,unknown,unknown
6514,unknown,unknown
6515,unknown,unknown
6516,unknown,unknown
6517,Bitmain Antminer L3+,unknown
6518,unknown,unknown
6519,Bitmain Antminer S9,115
6521,unknown,unknown
6522,unknown,unknown
6523,unknown,unknown
6526,unknown,unknown
6527,unknown,unknown
6528,unknown,unknown
6529,Bitmain Antminer S19 XP,22
6530,unknown,unknown
6531,unknown,unknown
6533,Canaan AvalonMiner 1166 Pro,45
6534,unknown,unknown
6535,Bitmain Antminer S9k,65
6536,unknown,unknown
6537,Bitmain Antminer S19j,37
6538,unknown,unknown
6539,unknown,unknown
6540,unknown,unknown
6541,unknown,unknown
6542,Canaan Inc,unknown
6543,unknown,unknown
6544,unknown,unknown
6545,unknown,unknown
6546,unknown,unknown
6547,unknown,unknown
6548,unknown,unknown
6549,Bitmain Antminer T19,48
6550,unknown,unknown
6551,unknown,unknown
6552,unknown,unknown
6553,Bitmain Antminer,unknown
6554,Bitmain Antminer L3,unknown
6555,unknown,unknown
6556,unknown,unknown
6557,unknown,unknown
6558,unknown,unknown
6559,Bitmain Antminer T17+,54
6560,unknown,unknown
6561,Canaan AvalonMiner 1166 Pro,45
6562,unknown,unknown
6563,unknown,unknown
6564,unknown,unknown
6565,unknown,unknown
6566,unknown,unknown
6567,unknown,unknown
6568,Canaan AvalonMiner 1246,39
6569,unknown,unknown
6571,unknown,unknown
6573,Canaan AvalonMiner 921,88
6574,Canaan AvalonMiner 851,unknown
6575,unknown,unknown
6577,unknown,unknown
6578,Bitmain Antminer L3+,unknown
6579,unknown,unknown
6580,unknown,unknown
6581,Bitmain Antminer R4,122
6582,Bitmain Antminer S19,50
6583,MicroBT Whatsminer M20S,unknown
6584,Bitmain Antminer S17+,53
6585,unknown,unknown
6586,unknown,unknown
6587,unknown,unknown
6588,unknown,unknown
6589,Bitmain Antminer S19j Pro,29
6590,Bitmain Antminer S19 Pro,49
6591,Bitmain Antminer S19 Pro,49
6592,Bitmain Antminer S19j Pro,29
6593,unknown,unknown
6594,unknown,unknown
6595,unknown,unknown
6596,unknown,unknown
6597,unknown,unknown
6598,Bitmain,unknown
6599,Canaan AvalonMiner 1166 Pro,45
6600,unknown,unknown
6601,Bitmain Antminer S19,50
6602,unknown,unknown
6603,unknown,unknown
6604,unknown,unknown
6605,unknown,unknown
6606,unknown,unknown
6607,unknown,unknown
6609,unknown,unknown
6610,unknown,unknown
6611,unknown,unknown
6612,unknown,unknown
6616,unknown,unknown
6617,Bitmain Antminer S9,115
6618,Bitmain Antminer R4,122
6619,unknown,unknown
6620,Canaan AvalonMiner 851,unknown
6621,unknown,unknown
6623,unknown,unknown
6624,Canaan AvalonMiner 1246,39
6627,unknown,unknown
6628,unknown,unknown
6629,unknown,unknown
6630,unknown,unknown
6631,Canaan AvalonMiner 1246,39
6632,Bitmain Antminer S17,74
6633,unknown,unknown
6634,Canaan AvalonMiner 1246,39
6635,unknown,unknown
6637,unknown,unknown
6638,unknown,unknown
6639,unknown,unknown
6640,Canaan AvalonMiner 1126 Pro,28
6641,Canaan AvalonMiner 1246,39
6642,unknown,unknown
6644,unknown,unknown
6645,unknown,unknown
6646,Canaan AvalonMiner 1246,39
6647,Bitmain Antminer S17 Pro,72
6650,unknown,unknown
6652,Bitmain Antminer S9,115
6653,Bitmain Antminer S9j,94
6654,Bitmain Antminer S17+,53
6655,Bitmain Antminer S9,115
6656,Canaan AvalonMiner 1166 Pro,45
6657,unknown,unknown
6658,unknown,unknown
6659,unknown,unknown
6660,unknown,unknown
6661,unknown,unknown
6662,unknown,unknown
6663,unknown,unknown
6667,Bitmain Antminer S9j,94
6669,unknown,unknown
6670,unknown,unknown
6671,unknown,unknown
6672,Bitmain Antminer S19 Pro,49
6673,Bitmain Antminer,unknown
6675,Canaan,unknown
6676,unknown,unknown
6677,unknown,unknown
6678,unknown,unknown
6679,Bitmain Antminer,unknown
6680,Bitmain Antminer S19 Pro,49
6681,unknown,unknown
6682,unknown,unknown
6683,unknown,unknown
6684,unknown,unknown
6685,unknown,unknown
6686,unknown,unknown
6688,unknown,unknown
6689,Canaan AvalonMiner 1166 Pro,45
6690,unknown,unknown
6692,unknown,unknown
6693,unknown,unknown
6694,unknown,unknown
6695,unknown,unknown
6696,Bitmain Antminer S19,50
6697,Bitmain Antminer S9,115
6698,unknown,unknown
6699,unknown,unknown
6700,Bitmain Antminer S19 XP,22
6701,Bitmain Antminer S9,115
6703,immersion cooler,unknown
6704,inverter,unknown
6705,Antivirus software,unknown
6706,Laptop,unknown
6707,Router,unknown
6708,PC,unknown
6710,Bitfury B8,114
6712,Avalon 1166Pro 81th,45
6713,hashboard,unknown
6714,ASIC,unknown
6715,asics,unknown
6716,S9,115
6718,T17e,56
6719,R909,unknown
6720,Gekko Compac-F,unknown
6721,BFL jalapeno miner,unknown
6723,Asicminer block erupter,unknown
6724,Antminer S9 pro,unknown
6725,USB Dragon,unknown
6726,Zeus,unknown
6727,Spoondolies,unknown
6728,solar panels,unknown
6729,Antminer s9,115
6730,graphic cards,unknown
6731,power bank,unknown
6732,Antminer S19 Pro,49
6735,antminer T15,unknown
6736,Macbook,unknown
6737,GekkoScience R909,unknown
6738,Raspberry Pi,unknown
6739,Umbrel,unknown
6740,power supply,unknown
6741,expensive equipment,unknown
6743,S19j Pro,29
6745,PSU3300-3 PLUS,unknown
6746,1166,45
6747,miner,unknown
6748,hashboards,unknown
6749,miners,unknown
6750,mining machines,unknown
6751,SHA256 miners,unknown
6752,Scrypt miners,unknown
6753,ETH miners,unknown
6755,O.E.M. software,unknown
6756,Solar Power Plant,unknown
6757,GPUs,unknown
6758,Ipollo B1L,26
6759,S19jpro,29
6760,S17pro,72
6761,T17+,54
6762,Bitmain S19 Xp 141T,22
6763,Innosilicon T3+,60
6764,Antminer S17+,53
6765,whatsminer m50,24
6766,whatsminer m30,51
6767,Batteries,unknown
6768,Solar array,unknown
6769,amlogic board,unknown
6770,S19XP,22
6771,hardware wallet,unknown
6772,S19j Pro,29
6773,Beagle Bone Board,unknown
6774,hashboards,unknown
6775,Antminer T19,31
6776,Whatsminer M50,24
6777,S19 J Pro,29
6781,S9K,65
6784,LEDs,unknown
6790,Physical farm,unknown
6791,Mining farm,unknown
6792,Miners,unknown
6793,Mining rig,unknown
6794,Bitmain S9,115
6795,A851,unknown
6796,A921,88
6797,A741,121
6798,credit card,unknown
6799,computing power,unknown
6801,110th,unknown
6802,S19 XP,22
6803,72 Ths,unknown
6804,Susquehanna nuclear generation station,unknown
6805,Nautilus Cryptomine,unknown
6806,Cumulus Coin,unknown
6807,S19,50
6808,S17,74
6809,Antminer S9,115
6810,ASICs,unknown
6811,s19 miners,unknown
6812,BITMAN T17,unknown
6813,S9,115
6814,HP Common Slot PSU,unknown
6815,breakout board,unknown
6817,nuclear power plant,unknown
6819,Solar panels,unknown
6820,S15,unknown
6821,S19APro,unknown
6822,S9,115
6823,S17,74
6824,Viabtc pool,unknown
6825,Bitmain Antminer S9,115
6826,unknown,unknown
6827,unknown,unknown
6828,Bitmain Antminer S17,74
6829,Bitmain Antminer S19,50
6830,Bitmain Antminer S19,50
6831,Innosilicon T3+ 57T,60
6832,unknown,unknown
6834,Bitmain Antminer S7,126
6835,unknown,unknown
6836,unknown,unknown
6837,Bitmain Antminer S9,115
6838,Canaan AvalonMiner 841,103
6839,Innosilicon,unknown
6840,Bitmain Antminer R4,122
6841,Bitmain Antminer S3,128
6842,unknown,unknown
6843,unknown,unknown
6844,unknown,unknown
6845,unknown,unknown
6846,Bitmain Antminer S1,unknown
6847,Bitmain Antminer S9j,94
6848,unknown,unknown
6849,Bitmain Antminer R4,122
6850,Bitmain Antminer S9k,65
6851,Bitmain Antminer S5,127
6852,unknown,unknown
6855,unknown,unknown
6856,unknown,unknown
6858,Innosilicon T3+,unknown
6859,Bitmain Antminer S9,115
6860,Bitmain Antminer S5,127
6861,Bitmain Antminer T17,70
6862,Canaan AvalonMiner,unknown
6863,Canaan AvalonMiner,unknown
6864,unknown,unknown
6865,Bitmain Antminer S19j Pro,29
6866,unknown,unknown
6867,unknown,unknown
6868,unknown,unknown
6869,Bitmain Antminer S9,115
6870,unknown,unknown
6871,unknown,unknown
6872,unknown,unknown
6873,unknown,unknown
6874,Innosilicon T3+ 57th,60
6875,unknown,unknown
6877,unknown,unknown
6878,unknown,unknown
6882,unknown,unknown
6886,unknown,unknown
6887,unknown,unknown
6889,unknown,unknown
6890,Bitmain Antminer S9,115
6891,unknown,unknown
6892,Bitmain Antminer S17+,53
6893,unknown,unknown
6894,Bitmain Antminer S9,115
6895,Antminer,unknown
6896,MicroBT Whatsminer,unknown
6897,MicroBT Whatsminer M50,24
6898,Antminer,unknown
6899,unknown,unknown
6900,unknown,unknown
6901,unknown,unknown
6902,unknown,unknown
6904,unknown,unknown
6905,unknown,unknown
6906,unknown,unknown
6907,unknown,unknown
6908,unknown,unknown
6909,unknown,unknown
6910,MicroBT Whatsminer M20S,64
6911,MicroBT Whatsminer M30S,51
6912,MicroBT Whatsminer M50,24
6913,unknown,unknown
6914,unknown,unknown
6915,unknown,unknown
6916,unknown,unknown
6917,unknown,unknown
6918,unknown,unknown
6919,Bitmain Antminer S9,115
6920,unknown,unknown
6921,unknown,unknown
6922,Canaan AvalonMiner 1166 Pro,45
6923,unknown,unknown
6924,Bitmain Antminer S19j Pro,29
6925,Bitmain Antminer S19j Pro+,14
6926,unknown,unknown
6927,unknown,unknown
6928,unknown,unknown
6929,Canaan AvalonMiner 1166 Pro,45
6930,unknown,unknown
6931,ASIC,unknown
6932,Canaan AvalonMiner,unknown
6933,Canaan AvalonMiner,unknown
6934,Canaan AvalonMiner,unknown
6935,Canaan AvalonMiner 841,103
6936,Canaan AvalonMiner,unknown
6937,Canaan AvalonMiner 1166PRO,45
6938,control board,unknown
6939,Apollo Btc miner,unknown
6940,Ubuntu 18.04 LTS,unknown
6941,Terminus R606,unknown
6942,GekkoScience NewPac,unknown
6943,Antminer XP,unknown
6944,Avalonminer a1246,39
6945,pumping mechanism,unknown
6946,miners,unknown
6947,pumps,unknown
6948,coolant tank,unknown
6949,Braiins OS,unknown
6950,S17PRO miner,unknown
6951,Braiins tollbox,unknown
6952,sd card,unknown
6953,M.2 card,unknown
6954,Apollo full node,unknown
6955,mining containers,unknown
6956,S19 Jpro+,unknown
6957,R909,unknown
6958,Python 3.9,unknown
6959,macOS Catalina,unknown
6960,s9k,65
6961,Canaan,unknown
6962,s19,50
6963,hashboard,unknown
6964,GekkoScience Compac F,unknown
6965,ASICs,unknown
6966,ASIC miner,unknown
6967,bfgminer,unknown
6968,Antminer S9,115
6969,Bitcoin Core,unknown
6970,ASIC,unknown
6971,mining rooms,unknown
6972,T30 phanteks,unknown
6975,Avalon A1246 miner,39
6976,a1246,39
6977,PC,unknown
6978,HDD,unknown
6979,s19,50
6980,m50,24
6981,silver rack,unknown
6983,3 ton ac,unknown
6985,36000 btu ac,unknown
6986,office pro 36,unknown
6987,Antminer,unknown
6988,power supply from a computer,unknown
6989,GekkoScience Terminus R808 Miner,unknown
6991,COMPAC,unknown
6992,2PAC,unknown
6993,CGMINER,unknown
6994,USB miner,unknown
6995,Asic miners,unknown
6996,Ghekko Science,unknown
6997,49ers,unknown
6998,2Pac,unknown
6999,motherboard,unknown
7000,power supply unit,unknown
7001,Canaan Avalon 1066,61
7002,control board,unknown
7003,hashboard,unknown
7004,S9,115
7005,S17,73
7006,T15,unknown
7007,S19,50
7008,1066,61
7009,S9s,115
7010,S15,unknown
7011,S17,73
7012,M10,89
7013,M30,43
7014,M50,24
7015,1166,45
7016,S19j pro+,unknown
7017,1246,39
7018,Antminer S19j pro +,29
7019,Gryphon mining company,unknown
7020,btc,unknown
7021,Leger,unknown
7022,S9,115
7023,Antminer,unknown
7024,radiator cabinet,unknown
7025,S5,127
7026,C1,unknown
7027,S17,73
7028,Antminer S19,50
7029,S7,126
7030,S15,unknown
7031,Raspberry pi,unknown
7032,Avalon 1041,unknown
7033,Antminer,unknown
7034,Avalon,unknown
7035,control board,unknown
7036,S19j Pro,29
7038,hashboard,unknown
7039,Antminer BHB42XXX,unknown
7040,miner,unknown
7041,Antminer S19 90T,unknown
7042,phantom 6TH miner,unknown
7043,Spondoolies,unknown
7044,P20 model,unknown
7046,Whatsminer P20 Power Supply,unknown
7047,S17,unknown
7048,S9,unknown
7049,solo.cksolo pool,unknown
7050,cgminer,unknown
7051,gpu,unknown
7052,Kano,unknown
7053,Antminer S19,50
7054,Bitfury,unknown
7055,Whatsminer,unknown
7056,Canaan,unknown
7057,Alpha Miner,unknown
7058,L3+,unknown
7061,wifi,unknown
7062,E9 Pro,unknown
7063,Antminer E9 Pro,unknown
7064,L6-20r outlet,unknown
7065,s9,unknown
7066,m10,unknown
7067,m50,unknown
7068,T17,unknown
7069,m30,unknown
7070,S17,unknown
7071,USB Compac F,unknown
7072,Gekkoscience's ASICs,unknown
7073,LT5,unknown
7074,Braiins OS/ASIC.to,unknown
7076,stock firmware,unknown
7077,hiveos,unknown
7078,Antminer S9,115
7079,hiveos 1.02@191120,unknown
7080,Antminer,unknown
7082,MicroBT,unknown
7083,FMS software,unknown
7084,Avalon 1166 Pro 81TH,45
7085,Control Board,unknown
7087,PSU,unknown
7088,S9i,100
7090,Wiring,unknown
7091,Control Board,unknown
7092,PSU,unknown
7093,Avalon 1166 Pro 81T,45
7094,Antminer S19,50
7095,Antminer S19 pro 110Th,49
7096,Bitmain S19 Pro,49
7097,S19,50
7098,repair guy,unknown
7099,gear supply,unknown
7100,CoolTank 75KW,unknown
7101,Antminer 19 series,unknown
7102,kias,unknown
7103,AvalonMiner 1166Pro 81,45
7104,loaders,unknown
7105,data centers,unknown
7106,gear,unknown
7107,avalon 1166pro,45
7108,CPU cooler,unknown
7109,power supply,unknown
7110,USB thumbdrive,unknown
7111,GPU risers,unknown
7112,solar power,unknown
7113,solar panels,unknown
7114,power plants,unknown
7115,S19 pro 100th,49
7116,Innosilicon T2T-30T,unknown
7118,Innosilicon T2T-26T,unknown
7119,Binance Pool,unknown
7120,low power CPU,unknown
7121,miners,unknown
7122,firmware,unknown
7123,T17+,54
7124,S17+,53
7125,miners,unknown
7126,AC,unknown
7127,AC units,unknown
7128,miners,unknown
7129,AC units,unknown
7130,split AC,unknown
7131,raspberry pi zero,unknown
7132,GekkoScience Compac F,unknown
7133,hydroelectricity,unknown
7134,iPolloMiner,26
7135,doors,unknown
7136,Antminer E9 Pro,unknown
7137,ac vent,unknown
7138,GekkoScience R909,unknown
7139,AMLOGIC CB,unknown
7140,epic umc control board,unknown
7141,S19J Pro+,unknown
7142,s17 pro,unknown
7143,Bitmain L3+,unknown
7144,Whatsminer M10,89
7145,antminer hydro x19s,unknown
7146,Avalon,unknown
7147,s19j pro,unknown
7148,s19pro,unknown
7150,ps7-slcr,unknown
7151,L2C,unknown
7152,nr_irqs,unknown
7153,hashboard,unknown
7154,100T,unknown
7155,BM1362,unknown
7156,104T,unknown
7157,ASICs,unknown
7158,water curtain,unknown
7159,mining box,unknown
7160,hessaire swamp cooler,unknown
7161,Nerdminers,unknown
7162,GUI,unknown
7163,Bitmaker,unknown
7164,Bitmain Antminer,unknown
7165,ASIC,unknown
7166,Compac F,unknown
7167,micro bt,unknown
7168,miner,unknown
7169,power supply,unknown
7170,Bitcoin Merch Mars Lander,unknown
7171,PC,unknown
7172,raspi,unknown
7173,farm proxy,unknown
7174,ASICs,unknown
7175,Braiins OS+,unknown
7176,Bitmain Antminer S19 Pro 110TH,49
7177,bitmain s19,50
7178,FGPAs,unknown
7179,GPU,unknown
7180,antminers,unknown
7181,GekkoScience Compac F,unknown
7184,S9s,115
7185,GekkoScience Compac Fs,unknown
7186,WSL Ubuntu,unknown
7187,Windows 11,unknown
7188,miners,unknown
7189,Bitmain Antminer,unknown
7190,Asic,unknown
7191,BM1397AF,unknown
7192,BM1397AH,unknown
7194,BM1397AI,unknown
7195,BM1397AD,unknown
7196,Poolin,unknown
7197,FoundryUSA,unknown
7198,ViaBTC,unknown
7199,F2Pool,unknown
7200,insilicon A11 pro,unknown
7201,mining hardware,unknown
7202,M50,24
7203,M30,43
7204,S9,115
7205,SSD,unknown
7207,PSU,unknown
7208,Avalon 1246,39
7209,hash board,unknown
7210,miner,unknown
7211,S9 Heater version,115
7212,asic,unknown
7213,S9,115
7214,old ASIC,unknown
7215,old miners,unknown
7216,Antminer S9,115
7217,Orange Pi,unknown
7218,Bitfury b8,114
7220,S9,115
7221,private key,unknown
7222,wallet,unknown
7225,miner,unknown
7226,Canaan Avalon 1166pro,45
7227,upgrading tool,unknown
7228,Avalon 116 pro75,unknown
7229,bitmain asics,unknown
7230,2pac,unknown
7231,Avalon 116pro,unknown
7232,ETH miners,unknown
7233,ASIC miners,unknown
7235,Bitaxe ASIC bitcoin miner,unknown
7236,paper stock certificates,unknown
7237,Specialized computers,unknown
7238,control board,unknown
7239,Innosilicon t2th+,unknown
7240,s19 gear,unknown
7241,S9,115
7242,S7,126
7243,PC/laptop,unknown
7244,BeagleBone board,unknown
7246,miners,unknown
7247,ethernet switch,unknown
7248,T15,unknown
7249,S19 series,unknown
7250,AvalonMiner 1166Pro-81,45
7251,control board,unknown
7252,Innosilicon T1,unknown
7253,Raspberry Pi,unknown
7254,Win 10,unknown
7255,Powered USB,unknown
7256,Cgminer,unknown
7257,GekkoScience 2Pac,unknown
7258,Compac BM1384 Stickminer,unknown
7259,S3,128
7260,Antminer S3,128
7261,S19 J Pro,29
7262,L7,unknown
7263,GekkoScience R909,unknown
7264,Windows 10,unknown
7265,hashboard,unknown
7266,antminer s19,50
7268,universal black antminer test fixture,unknown
7269,antminer code editor,unknown
7270,s17Pro hashboard,unknown
7271,Braiins OS,unknown
7272,s17pro hashboard,unknown
7273,corsair AX1200s,unknown
7274,hashfast chip boards (VMC),unknown
7275,Antminer R4,122
7276,storage unit,unknown
7277,R808s,unknown
7278,Newpacs,unknown
7279,GekkoScience stickminer,unknown
7280,Whatsminer 30s+,unknown
7281,pi sd card,unknown
7282,panels,unknown
7283,evap cooler,unknown
7284,pdu,unknown
7286,solar,unknown
7287,s9s,115
7288,mining box,unknown
7289,s19s,50
7290,breaker box,unknown
7291,control board,unknown
7292,s17pro,72
7294,BM1397,unknown
7295,R909,unknown
7296,genset,unknown
7297,ps audio power wave generator,unknown
7298,Antminer s19kpro,10
7300,Apollo BTC Standard,unknown
7301,Raspberry Pi 2,unknown
7302,Raspberry Pi Zero,unknown
7303,GekkoScience Terminus R606,unknown
7304,500 GB NVME,unknown
7305,S17 Pro 56T,72
7306,PSU,unknown
7307,microUSB,unknown
7309,amlogic s19 j pro card,unknown
7310,hashboard,unknown
7311,S19jPro,29
7313,miner,unknown
7314,Amlogic A113D Control Board,unknown
7315,USB TTL,unknown
7317,Bitmain Antminer S19 90Th,50
7318,antminer software dashboard,unknown
7319,gpu,unknown
7320,s19k pro,10
7321,R4,122
7322,C5 control board,unknown
7323,Xilinx control board,unknown
7324,AvalonMiner 1166Pro-72,45
7325,control board,unknown
7326,hashboard,unknown
7327,avalon machine,unknown
7328,PC,unknown
7329,Avalonminer 1166 pro,45
7330,ASIC miners,unknown
7332,s19,50
7333,s19j,37
7334,s19a,unknown
7335,s19xp,22
7336,s19 pro,49
7337,s19 pro j,unknown
7338,bitmain,unknown
7339,s19,50
7340,s19j,37
7341,s19a,unknown
7342,s19xp,22
7343,s19 pro,49
7344,s19 pro j,unknown
7345,antminer s19xp,22
